vehicleID,registrationDate,kilometers,colour,aestheticGrade,mechanicalGrade,saleDate,make,model,doorNumber,type,fuel,transmission,yearIntroduced,cylinder,cubeCapacity,powerKW,powerHP,targetPrice
V_1236828,28/06/2014,121514,White,Very Good,Very Good,02/05/2022,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,14,1398,50,68,8800
V_1236829,28/06/2014,90970,Black,Good,Good,31/10/2022,NISSAN,Juke,5,Hatchback,Diesel,Manual,2010,15,1461,81,110,9500
V_1236830,28/06/2010,139107,Grey,Bad,Good,09/05/2022,NISSAN,Note,5,Hatchback,Petrol,Manual,2006,14,1386,65,88,3400
V_1236831,28/06/2009,237049,Blue,Bad,Bad,13/09/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2015,13,1339,73,100,2600
V_1236832,28/06/2008,158909,Grey,Very Bad,Medium,18/12/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2005,11,1149,55,75,2800
V_1236833,28/06/2005,188960,Grey,Medium,Bad,02/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1600
V_1236834,28/06/2004,140138,Blue,Very Good,Very Good,24/10/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,1800
V_1236835,28/06/2004,282653,Black,Bad,Very Bad,07/05/2022,VOLVO,V40,5,Estate,Petrol,Manual,2002,18,1783,90,122,1100
V_1236836,28/06/2002,190161,Grey,Medium,Bad,23/07/2022,RENAULT,Mégan,5,Hatchback,Petrol,Manual,1999,14,1390,70,95,600
V_1236837,28/06/2002,264521,Black,Very Bad,Bad,19/12/2022,SEAT,Toledo,4,Sedan,Diesel,Manual,1999,19,1896,81,110,1600
V_1236838,28/06/2000,224338,Black,Medium,Very Bad,18/06/2022,MERCEDES-BENZ,Classe CLK,2,Coupe,Petrol,Manual,1997,20,1998,100,136,2200
V_1236839,28/06/2000,296193,Grey,Medium,Very Bad,30/04/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,1997,15,1493,84,114,700
V_1236840,28/05/2019,193200,White,Medium,Good,30/05/2022,SEAT,Leon,5,Hatchback,Diesel,Manual,2013,16,1598,77,105,8300
V_1236841,28/05/2018,50814,Grey,Good,Very Good,25/05/2022,MERCEDES-BENZ,Classe C,4,Sedan,Diesel,Automatic,2014,16,1598,100,136,22200
V_1236842,28/05/2016,164463,Brown,Medium,Good,14/11/2022,CITROEN,C5,5,Estate,Diesel,Manual,2008,16,1560,82,112,5500
V_1236843,28/05/2013,146213,Black,Bad,Bad,22/06/2022,SMART,City,3,Coupe,Petrol,Manual,2002,6,599,40,55,1300
V_1236844,28/05/2013,157377,Grey,Medium,Good,18/04/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2010,30,2993,220,300,18000
V_1236845,28/05/2013,157418,Grey,Medium,Very Good,25/06/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2010,30,2993,220,300,17300
V_1236846,28/05/2013,157418,Grey,Medium,Very Good,20/06/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2010,30,2993,220,300,17200
V_1236847,28/05/2012,123682,Grey,Bad,Bad,10/12/2022,FORD,Focus,5,Hatchback,Diesel,Manual,2008,16,1560,80,109,5500
V_1236848,28/05/2010,224500,Grey,Very Bad,Bad,30/05/2022,PEUGEOT,407,5,Estate,Diesel,Manual,2004,16,1560,80,109,3700
V_1236849,28/05/2010,171896,Blue,Bad,Medium,10/10/2022,PEUGEOT,107,5,Hatchback,Petrol,Manual,2005,10,998,50,68,2000
V_1236850,28/05/2010,208139,Grey,Bad,Very Bad,30/04/2022,MAZDA,6,5,Estate,Diesel,Manual,2008,20,1998,103,140,3800
V_1236851,28/05/2008,305424,Black,Bad,Bad,07/12/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,78,105,1500
V_1236852,28/05/2008,293326,Black,Very Bad,Bad,13/06/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2006,15,1461,63,85,2000
V_1236853,28/05/2008,255160,Grey,Bad,Very Bad,30/07/2022,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2001,17,1689,70,95,1600
V_1236854,28/05/2008,135711,Black,Very Bad,Good,19/12/2022,CITROEN,C2,3,Hatchback,Petrol,Manual,2005,14,1360,55,75,2300
V_1236855,28/05/2007,143825,Black,Bad,Good,07/11/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,2003,14,1360,66,90,1600
V_1236856,28/05/2007,342562,Grey,Very Bad,Bad,18/09/2022,SEAT,Toledo,5,Hatchback,Diesel,Manual,2004,19,1896,77,105,1900
V_1236857,28/05/2007,342562,Grey,Very Bad,Bad,24/09/2022,SEAT,Toledo,5,Hatchback,Diesel,Manual,2004,19,1896,77,105,2000
V_1236858,28/05/2007,241223,Grey,Medium,Bad,12/10/2022,HYUNDAI,Getz,5,Hatchback,Petrol,Manual,2002,11,1086,46,62,900
V_1236859,28/05/2007,173155,Black,Medium,Medium,14/12/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2005,20,1995,120,163,7900
V_1236860,28/05/2007,211647,Black,Very Bad,Bad,10/12/2022,OPEL,Astra H,5,Estate,Diesel,Manual,2004,17,1686,74,100,2200
V_1236861,28/05/2002,312485,Blue,Bad,Very Bad,26/04/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,1300
V_1236862,28/05/2002,312485,Blue,Bad,Very Bad,30/04/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,1400
V_1236863,28/05/2002,312485,Blue,Bad,Very Bad,03/05/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,1700
V_1236864,28/05/2002,164906,Red,Good,Medium,29/06/2022,TOYOTA,Corolla,3,Hatchback,Petrol,Manual,2000,14,1398,71,97,1300
V_1236865,28/05/2001,169103,Yellow,Very Bad,Very Bad,12/04/2022,HYUNDAI,Atos,5,Hatchback,Petrol,Manual,1998,10,999,41,55,600
V_1236866,28/04/2021,23916,,Very Good,Very Good,02/12/2022,VOLVO,V40,5,Hatchback,Diesel,Manual,2016,20,1969,110,150,21100
V_1236867,28/04/2021,24346,Black,Very Good,Very Good,02/12/2022,VOLVO,V40,5,Hatchback,Diesel,Manual,2016,20,1969,110,150,21100
V_1236868,28/04/2021,24962,Black,Very Good,Very Good,07/10/2022,VOLVO,V40,5,Hatchback,Diesel,Automatic,2016,20,1969,110,150,22100
V_1236869,28/04/2015,222744,Black,Good,Medium,24/04/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2011,16,1560,68,92,5000
V_1236870,28/04/2015,119314,Blue,Bad,Medium,20/12/2022,CHEVROLET,Aveo,5,Hatchback,Diesel,Manual,2012,12,1248,70,95,4500
V_1236871,28/04/2012,256380,Black,Medium,Good,19/10/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2009,15,1461,81,110,3500
V_1236872,28/04/2009,167991,Grey,Good,Medium,26/09/2022,PEUGEOT,207,5,Hatchback,Petrol,Manual,2006,14,1360,66,90,2800
V_1236873,28/04/2008,76549,Grey,Medium,Bad,11/05/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,3000
V_1236874,28/04/2007,183267,Grey,Bad,Bad,02/10/2022,OPEL,Vectra C,5,Estate,Diesel,Manual,2003,19,1910,110,150,2250
V_1236875,28/04/2004,91671,Black,Bad,Medium,15/11/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2001,14,1396,66,90,1950
V_1236876,28/03/2022,655,White,Very Good,Very Good,01/11/2022,SEAT,Arona,5,Hatchback,Petrol,Manual,2017,10,999,70,95,13800
V_1236877,28/03/2020,30408,White,Medium,Very Good,21/12/2022,FORD,Focus,5,Hatchback,Petrol,Manual,2018,10,998,92,125,12800
V_1236878,28/03/2012,155485,Black,Very Bad,Good,05/12/2022,MAZDA,2,5,Hatchback,Petrol,Manual,2007,13,1349,55,75,3200
V_1236879,28/03/2012,140874,Black,Bad,Good,03/12/2022,FIAT,Punto Evo,3,Hatchback,Petrol,Manual,2009,12,1242,48,65,2800
V_1236880,28/03/2011,198153,Blue,Bad,Bad,10/10/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2008,20,1995,105,143,8200
V_1236881,28/03/2011,181959,Black,Good,Medium,25/05/2022,AUDI,A4,5,Estate,Diesel,Manual,2008,20,1968,105,143,10500
V_1236882,28/03/2010,223551,Grey,Bad,Bad,03/10/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2005,20,1995,130,177,6200
V_1236883,28/03/2010,109520,Blue,Medium,Bad,28/11/2022,BMW,Serie-1,5,Hatchback,Petrol,Manual,2007,16,1599,90,122,7300
V_1236884,28/03/2010,333944,Blue,Medium,Very Bad,09/05/2022,MERCEDES-BENZ,Classe C,5,Estate,Diesel,Manual,2004,21,2148,110,150,5800
V_1236885,28/03/2010,230646,Black,Medium,Bad,11/05/2022,VOLVO,V50,5,Estate,Diesel,Manual,2007,16,1560,80,109,3800
V_1236886,28/03/2010,74338,Grey,Very Good,Bad,11/05/2022,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,4800
V_1236887,28/03/2010,384051,Grey,Good,Very Bad,16/05/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2006,12,1248,55,75,1900
V_1236888,28/03/2010,384051,Grey,Good,Very Bad,23/05/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2006,12,1248,55,75,1800
V_1236889,28/03/2009,188456,Grey,Medium,Medium,14/09/2022,RENAULT,Clio,3,Hatchback,Diesel,Manual,2005,15,1461,63,85,3100
V_1236890,28/03/2009,249163,Red,Bad,Bad,11/05/2022,CITROEN,C4,3,Coupe,Diesel,Manual,2008,16,1560,80,110,3300
V_1236891,28/03/2009,249163,Red,Bad,Bad,14/05/2022,CITROEN,C4,3,Coupe,Diesel,Manual,2008,16,1560,80,110,3500
V_1236892,28/03/2006,300578,Grey,Bad,Very Bad,21/05/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,19,1870,88,120,1200
V_1236893,28/03/2006,94455,Blue,Very Bad,Bad,24/10/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,2100
V_1236894,28/03/2006,94455,Blue,Very Bad,Bad,13/12/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,1800
V_1236895,28/03/2006,94455,Blue,Very Bad,Bad,10/12/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,1600
V_1236896,28/03/2006,94455,Blue,Very Bad,Bad,03/12/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,1700
V_1236897,28/03/2005,220458,Blue,Medium,Very Bad,23/04/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1700
V_1236898,28/03/2003,120502,Grey,Bad,Bad,21/06/2022,SEAT,Ibiza,5,Hatchback,Petrol,Manual,1999,10,999,37,50,800
V_1236899,28/03/2003,103766,Blue,Bad,Bad,14/11/2022,PEUGEOT,206,3,Hatchback,Petrol,Manual,1998,11,1124,44,60,1400
V_1236900,28/03/2003,239317,Blue,Bad,Bad,31/07/2022,VOLKSWAGEN,Golf,5,Estate,Petrol,Manual,1999,14,1390,55,75,850
V_1236901,28/02/2022,86811,Black,Medium,Very Good,25/05/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2015,15,1496,85,116,13700
V_1236902,28/02/2022,71683,Grey,Good,Very Good,23/05/2022,MERCEDES-BENZ,Classe CLA,4,Sedan,Diesel,Manual,2013,15,1461,80,109,17600
V_1236903,28/02/2022,96207,White,Good,Very Good,01/06/2022,MERCEDES-BENZ,Classe CLA,5,Estate,Diesel,Automatic,2016,15,1461,80,109,21000
V_1236904,28/02/2021,21531,White,Very Good,Very Good,14/05/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2017,15,1499,96,130,17300
V_1236905,28/02/2021,21531,White,Very Good,Very Good,04/05/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2017,15,1499,96,130,17900
V_1236906,28/02/2018,227798,Grey,Medium,Good,13/12/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2009,15,1461,81,110,3600
V_1236907,28/02/2015,197772,Grey,Medium,Medium,09/11/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,16,1598,85,116,8700
V_1236908,28/02/2009,268176,Black,Very Bad,Bad,01/06/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,63,85,1500
V_1236909,28/02/2009,268176,Black,Very Bad,Bad,08/06/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,63,85,1900
V_1236910,28/02/2009,268176,Black,Very Bad,Bad,15/06/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,63,85,1400
V_1236911,28/02/2006,81257,Black,Very Bad,Bad,11/05/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,2003,11,1124,44,60,2500
V_1236912,28/02/2005,184466,Green,Very Bad,Very Bad,14/06/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1100
V_1236913,28/02/2005,232175,Grey,Medium,Bad,10/09/2022,SKODA,Octavia,5,Hatchback,Petrol,Manual,2000,16,1595,75,102,1100
V_1236914,28/02/2004,264610,Grey,Very Bad,Very Bad,19/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,20,1997,66,90,1700
V_1236915,28/01/2019,49371,White,Medium,Good,01/05/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2015,15,1496,85,116,17100
V_1236916,28/01/2017,146541,Grey,Good,Good,13/08/2022,MITSUBISHI,Space Star,5,Hatchback,Petrol,Manual,2013,12,1193,59,80,4400
V_1236917,28/01/2017,146541,Grey,Good,Good,30/08/2022,MITSUBISHI,Space Star,5,Hatchback,Petrol,Manual,2013,12,1193,59,80,4700
V_1236918,28/01/2017,146541,Grey,Good,Good,20/08/2022,MITSUBISHI,Space Star,5,Hatchback,Petrol,Manual,2013,12,1193,59,80,4600
V_1236919,28/01/2017,97066,Black,Good,Very Good,12/11/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,20,1995,105,143,15200
V_1236920,28/01/2012,302140,Black,Medium,Good,14/11/2022,CITROEN,C5,4,Sedan,Diesel,Manual,2008,16,1560,80,110,3400
V_1236921,28/01/2011,150478,Blue,Bad,Good,14/05/2022,VOLKSWAGEN,Scirocco,3,Coupe,Petrol,Manual,2008,14,1390,90,122,7400
V_1236922,28/01/2008,133778,Black,Very Bad,Bad,19/11/2022,PEUGEOT,206,5,Estate,Diesel,Manual,2003,14,1398,50,68,2200
V_1236923,28/01/2008,47159,Black,Bad,Good,31/08/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2005,11,1149,55,75,3300
V_1236924,28/01/2007,158421,Grey,Medium,Bad,13/04/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,74,100,1900
V_1236925,28/01/2007,61118,Grey,Medium,Medium,27/04/2022,VOLKSWAGEN,Beetle,3,Hatchback,Petrol,Manual,1999,14,1390,55,75,4500
V_1236926,28/01/2007,121302,Grey,Very Bad,Good,07/09/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2003,14,1396,66,90,2900
V_1236927,28/01/2007,121304,Grey,Very Bad,Medium,14/11/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2003,14,1396,66,90,2500
V_1236928,28/01/2006,224381,Grey,Very Bad,Bad,18/12/2022,SUZUKI,Ignis,5,Hatchback,Diesel,Manual,2003,12,1248,51,70,1500
V_1236929,28/01/2003,176002,Black,Medium,Very Bad,23/04/2022,SKODA,Fabia,5,Hatchback,Petrol,Manual,2000,14,1397,50,68,1100
V_1236930,28/01/2003,336710,Grey,Bad,Very Bad,08/05/2022,PEUGEOT,406,4,Sedan,Diesel,Manual,1999,20,1997,81,110,900
V_1236931,28/01/2003,207350,Grey,Bad,Bad,04/07/2022,FORD,Focus,5,Estate,Petrol,Manual,1999,14,1388,55,75,800
V_1236932,28/01/2002,511179,Blue,Bad,Bad,12/10/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,1800
V_1236933,28/01/2002,157275,Blue,Very Bad,Bad,23/07/2022,AUDI,A3,3,Hatchback,Petrol,Manual,1996,16,1595,74,101,1500
V_1236934,28/01/2002,199859,Grey,Very Bad,Medium,11/10/2022,MITSUBISHI,Space Star,5,Estate,Petrol,Manual,1998,13,1299,63,86,600
V_1236935,28/01/2001,13715,Green,Very Bad,Medium,20/12/2022,NISSAN,Almera,4,Sedan,Petrol,Manual,1998,14,1392,64,87,500
V_1236936,28/01/2001,107492,Grey,Bad,Bad,30/04/2022,VOLKSWAGEN,Golf,5,Hatchback,Petrol,Manual,1997,14,1390,55,75,900
V_1236937,28/01/2000,530291,Blue,Bad,Very Bad,11/07/2022,AUDI,A4,4,Sedan,Diesel,Manual,1995,19,1896,66,90,800
V_1236938,27/12/2020,81904,Grey,Good,Very Good,12/12/2022,BMW,i3,5,Hatchback,Electric,Automatic,2013,0,0,125,170,13400
V_1236939,27/12/2019,165038,Grey,Medium,Medium,08/10/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2014,16,1560,88,120,7800
V_1236940,27/12/2016,129768,Brown,Medium,Bad,12/11/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2013,15,1461,81,110,8300
V_1236941,27/12/2016,129768,Brown,Medium,Bad,06/11/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2013,15,1461,81,110,7800
V_1236942,27/12/2016,129768,Brown,Medium,Bad,01/10/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2013,15,1461,81,110,8000
V_1236943,27/12/2016,155825,Grey,Bad,Medium,22/10/2022,RENAULT,Laguna,5,Estate,Diesel,Manual,2010,15,1461,81,110,6200
V_1236944,27/12/2016,239862,Grey,Medium,Very Bad,16/05/2022,BMW,Serie-1,3,Hatchback,Diesel,Manual,2007,20,1995,85,116,7900
V_1236945,27/12/2015,172675,White,Good,Good,24/08/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2013,15,1461,81,110,5200
V_1236946,27/12/2015,184075,White,Good,Medium,14/08/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2013,15,1461,81,110,5300
V_1236947,27/12/2015,198722,White,Bad,Bad,30/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5500
V_1236948,27/12/2015,198722,White,Bad,Bad,22/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5400
V_1236949,27/12/2015,198722,White,Bad,Bad,03/12/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5300
V_1236950,27/12/2015,198722,White,Bad,Bad,12/11/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5300
V_1236951,27/12/2015,198722,White,Bad,Bad,08/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5300
V_1236952,27/12/2015,198722,White,Bad,Bad,05/11/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5300
V_1236953,27/12/2015,198722,White,Bad,Bad,16/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2012,15,1461,81,110,5300
V_1236954,27/12/2014,198548,Grey,Medium,Good,05/11/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2012,15,1461,81,110,6300
V_1236955,27/12/2010,218438,Black,Medium,Very Bad,09/05/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2008,20,1995,130,177,7500
V_1236956,27/12/2009,113179,Black,Medium,Good,03/12/2022,PEUGEOT,207,5,Estate,Petrol,Manual,2007,14,1397,70,95,2800
V_1236957,27/12/2008,138176,Grey,Medium,Bad,20/04/2022,MERCEDES-BENZ,Classe CLS,4,Coupe,Petrol,Automatic,2004,35,3498,215,292,13100
V_1236958,27/12/2005,370479,Grey,Bad,Very Bad,24/08/2022,MERCEDES-BENZ,Classe C,4,Sedan,Diesel,Manual,2000,21,2148,105,143,3000
V_1236959,27/12/2004,240322,Grey,Bad,Bad,29/06/2022,VOLKSWAGEN,Golf,3,Hatchback,Petrol,Manual,1997,14,1390,55,75,800
V_1236960,27/12/2003,121078,Blue,Very Bad,Bad,26/04/2022,CITROEN,Xsara,5,Estate,Petrol,Manual,2000,14,1360,55,75,800
V_1236961,27/11/2012,95768,Grey,Medium,Very Good,25/04/2022,TOYOTA,Aygo,5,Hatchback,Petrol,Manual,2009,10,998,50,68,3700
V_1236962,27/11/2011,104875,Grey,Bad,Good,10/10/2022,PEUGEOT,207,5,Hatchback,Petrol,Manual,2006,14,1397,70,95,3700
V_1236963,27/11/2010,111323,Black,Very Bad,Good,03/10/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2006,13,1339,61,83,4500
V_1236964,27/11/2007,246001,Black,Very Bad,Very Bad,26/10/2022,FORD,Focus,3,Hatchback,Diesel,Manual,2004,16,1560,81,109,2000
V_1236965,27/11/2007,244223,Grey,Medium,Bad,26/11/2022,VOLKSWAGEN,Passat,5,Estate,Diesel,Manual,2005,20,1968,103,140,3700
V_1236966,27/11/2007,239345,Grey,Medium,Very Bad,31/07/2022,AUDI,A3,5,Hatchback,Petrol,Manual,2004,16,1595,75,102,3600
V_1236967,27/11/2006,195649,Blue,Good,Bad,12/04/2022,VOLVO,V40,5,Estate,Diesel,Manual,2002,19,1870,85,115,2300
V_1236968,27/11/2005,262102,Blue,Bad,Medium,19/10/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1500
V_1236969,27/11/2005,234902,Blue,Very Bad,Bad,30/07/2022,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2002,15,1461,59,80,1200
V_1236970,27/11/2000,179528,Black,Very Bad,Bad,23/11/2022,FORD,Mondeo,5,Estate,Diesel,Manual,1996,18,1753,66,90,600
V_1236971,27/10/2013,357303,Black,Good,Bad,25/05/2022,BMW,Serie-5,5,Estate,Diesel,Automatic,2010,20,1995,135,184,10300
V_1236972,27/10/2009,136720,Grey,Very Bad,Bad,30/05/2022,HONDA,Jazz,5,Hatchback,Petrol,Manual,2004,12,1246,57,78,2800
V_1236973,27/10/2008,174352,Grey,Very Bad,Bad,19/12/2022,ALFA ROMEO,147,5,Hatchback,Diesel,Manual,2005,19,1910,85,115,3300
V_1236974,27/10/2008,269129,Black,Good,Very Bad,21/05/2022,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2001,17,1689,70,95,2200
V_1236975,27/10/2003,270648,Grey,Very Bad,Very Bad,26/04/2022,CITROEN,Saxo,5,Hatchback,Petrol,Manual,1999,11,1124,44,60,500
V_1236976,27/10/2003,71772,Grey,Bad,Bad,26/11/2022,FORD,Focus,5,Hatchback,Petrol,Manual,2001,14,1388,55,75,1300
V_1236977,27/10/2003,257927,Grey,Bad,Very Bad,01/05/2022,RENAULT,Clio,5,Hatchback,Diesel,Manual,2001,15,1461,48,65,1100
V_1236978,27/10/2002,176162,White,Bad,Medium,31/05/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2000,11,1149,43,60,800
V_1236979,27/09/2017,205581,White,Medium,Good,18/04/2022,RENAULT,Clio,5,Estate,Diesel,Manual,2013,15,1461,66,90,6100
V_1236980,27/09/2015,137691,White,Very Good,Medium,13/04/2022,RENAULT,Fluence,4,Sedan,Diesel,Manual,2013,16,1598,96,130,8300
V_1236981,27/09/2009,87724,Black,Bad,Medium,22/10/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2007,20,1995,130,177,7600
V_1236982,27/09/2009,230520,Grey,Medium,Good,19/11/2022,CITROEN,C4,5,Hatchback,Diesel,Manual,2004,16,1560,66,92,2500
V_1236983,27/09/2008,380298,Grey,Medium,Very Bad,10/09/2022,MERCEDES-BENZ,Classe E,4,Sedan,Diesel,Automatic,2002,21,2148,110,150,5100
V_1236984,27/09/2004,341939,Black,Very Bad,Bad,22/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1200
V_1236985,27/09/2004,341939,Black,Very Bad,Bad,08/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1200
V_1236986,27/09/2004,341939,Black,Very Bad,Bad,01/06/2022,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1300
V_1236987,27/09/2004,213860,White,Very Bad,Very Bad,25/09/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2002,14,1388,59,80,1100
V_1236988,27/09/2004,213860,White,Very Bad,Very Bad,22/06/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2002,14,1388,59,80,1200
V_1236989,27/09/2004,213860,White,Very Bad,Very Bad,01/10/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2002,14,1388,59,80,1400
V_1236990,27/09/2002,415616,Black,Bad,Bad,22/11/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,1900
V_1236991,27/09/2002,415616,Black,Bad,Bad,26/11/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,1998,20,1951,100,136,2000
V_1236992,27/09/2000,279556,Grey,Very Bad,Very Bad,28/11/2022,VOLVO,V40,5,Estate,Petrol,Manual,1996,16,1588,77,105,530
V_1236993,27/08/2018,160214,Grey,Good,Very Good,20/04/2022,VOLVO,V60,5,Estate,Diesel,Manual,2010,16,1560,84,115,10200
V_1236994,27/08/2017,172533,Grey,Good,Very Good,05/10/2022,MERCEDES-BENZ,Classe C,5,Estate,Diesel,Manual,2014,16,1598,100,136,15400
V_1236995,27/08/2010,406953,Blue,Bad,Bad,08/10/2022,MERCEDES-BENZ,Classe C,5,Estate,Diesel,Manual,2007,21,2148,125,170,6300
V_1236996,27/08/2010,132571,Grey,Good,Bad,04/05/2022,PEUGEOT,207,5,Hatchback,Petrol,Manual,2006,14,1397,70,95,4200
V_1236997,27/08/2010,153280,Grey,Medium,Bad,30/04/2022,CHRYSLER,Sebring,4,Sedan,Diesel,Manual,2007,20,1968,103,140,2600
V_1236998,27/08/2008,85145,Black,Medium,Medium,14/12/2022,SEAT,Ibiza,5,Hatchback,Petrol,Manual,2006,14,1390,74,100,3000
V_1236999,27/08/2005,383038,Black,Medium,Very Bad,23/05/2022,MERCEDES-BENZ,Classe E,4,Sedan,Diesel,Manual,2002,27,2685,130,177,3800
V_1237000,27/07/2018,109616,Grey,Very Good,Good,10/10/2022,PEUGEOT,2008,5,Hatchback,Diesel,Manual,2013,16,1560,55,75,10000
V_1237001,27/07/2015,144773,Black,Bad,Medium,19/11/2022,ALFA ROMEO,Giulietta,5,Hatchback,Diesel,Manual,2010,16,1598,77,105,7100
V_1237002,27/07/2013,89858,White,Very Bad,Medium,05/07/2022,SUZUKI,Alto,5,Hatchback,Petrol,Manual,2009,10,996,50,68,2800
V_1237003,27/07/2013,436536,Black,Very Bad,Very Bad,23/05/2022,MERCEDES-BENZ,Classe C,5,Estate,Diesel,Manual,2007,21,2148,125,170,5100
V_1237004,27/07/2009,109903,Grey,Medium,Good,16/11/2022,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,3200
V_1237005,27/07/2009,220233,Grey,Bad,Bad,20/12/2022,OPEL,Astra H,5,Estate,Petrol,Manual,2004,14,1364,66,90,1800
V_1237006,27/07/2009,84934,Black,Very Bad,Medium,07/09/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2005,11,1149,55,75,3200
